Hostname,Datetime,IP,Name,Description,PID,VID,SN
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 2,C9300-48UXM,C9300-48UXM,V08,FOC2625Y5HS
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,MOC2528A602
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,MOC2528A617
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2627P294
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2627P2GV
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 2 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ26290QWW
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Twe2/1/2,SFP-10GBase-SR,SFP-10G-SR-S,V01,ACW253608C1
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 3,C9300-48UXM,C9300-48UXM,V08,FOC2627YEEG
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,StackPort3/1,StackPort3/1,STACK-T1-50CM,V01,MOC2528A617
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,StackPort3/2,StackPort3/2,STACK-T1-1M,V01,LCC2249H4FR
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2627P2G9
MEXLOSX2404,1/9/2024 11:07:12 PM,10.57.11.4,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2627P1WR
MEXLOIX001,1/9/2024 11:07:45 PM,10.57.11.191,c38xx Stack,c38xx Stack,WS-C3850-12X48U-L,V02,FCW2208D0GW
MEXLOIX001,1/9/2024 11:07:45 PM,10.57.11.191,Switch 1,WS-C3850-12X48U-L,WS-C3850-12X48U-L,V02,FCW2208D0GW
MEXLOIX001,1/9/2024 11:07:45 PM,10.57.11.191,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC,V02,DTN2202V1AD
MEXLOIX001,1/9/2024 11:07:45 PM,10.57.11.191,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC,V02,DTN2202V1AS
MEXLOIX001,1/9/2024 11:07:45 PM,10.57.11.191,Switch 1 FRU Uplink Module 1,4x10G Uplink Module,C3850-NM-4-10G,V01,FOC18370R8G
