Hostname,Datetime,IP,Name,Description,PID,VID,SN
DOHLOIX002,1/9/2024 11:05:56 PM,10.166.11.192,1,WS-C2960CX-8TC-L,WS-C2960CX-8TC-L,V04,FOC2531L9EC
